unit_id,sentences,code,coder1,coder2,coder3,coder4,coder5,dataset,document_id,text,url,concreteness,concr_ratings,subjectivity_2-class,subjectivity_4-class
B1676_3,3-3,mpos,intermediate concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1676,Ein richtiger Radweg (Radfahrstreifen) wäre hier wünschenswert.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/radfahrstreifen-statt-schutzstreifen,high concreteness,"[1, 2, 2, 2, 2]",0,1
B1677_1,1-1,mpos,low concreteness,high concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CD_B,B1677,Benutzungspflicht aufheben.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben,intermediate concreteness,"[0, 2, 1, 0, 1]",1,3
B1677_2,2-4,mpos,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1677,Bitte hier die Radwegbenutzungspflicht aufheben. Für unsichere und langsamere Radfahrer bleibt der Radweg bestehen und wird ggf. durch Piktogramme o.ä. deutlicher abgegrenzt. Es darf auch gerne durch die Radverkehrsführung suggestiv auf den dann nicht benutzungspflichtigen Radweg geleitet werden.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1677_3,5-7,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1677,"Für schnelle Radfahrer kommt es hier aber bei den vielen Geschäften zu Konflikten mit Fußgängern. Außerdem ist aktuell das direkte linksabbiegen auf die Sternenburgstr. verboten und man muss indirekt abbiegen, d. h. an zwei Ampeln warten. Die Verkehrsbelastung ist hier mäßig, so dass m. E. keine besondere örtliche Gefahrenlage besteht, aufgrund derer Benutzungspflicht angeordnet werden darf.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/benutzungspflicht-aufheben,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1678_1,1-1,premise,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1678,Schutzstreifen zu schmal - kein Abstand zu parkenden Autos,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zu-schmal-kein-abstand-zu-parkenden-autos,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1678_2,2-3,premise,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1678,"Der Schutzstreifen ist hier zwar teilweise sogar sehr breit, aber immer ohne ausreichend Abstand zu parkenden Autos. Diese stehen teilweise so schief, dass die Situation noch verschärft wird.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zu-schmal-kein-abstand-zu-parkenden-autos,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1679_1,1-2,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1679,"Entfernen der scharfen Holperkante im Bereich der Absperrung. Die Stelle gehört duchgängig asphaltiert, die Poller versetzt/entfernt.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1679_2,3-3,mpos,high concreteness,low concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1679,Die geradeaus führende Fahrradstraße sollte hier bevorrechtigt sein.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle,high concreteness,"[2, 0, 2, 2, 2]",1,2
B1679_3,6-7,premise,high concreteness,high concreteness,intermediate concreteness,high concreteness,intermediate concreteness,CD_B,B1679,"Hier wird er ohne Not ausgebremst, die Wirkung der Fahrradstraße verpufft komplett. Es sind 30 km/h in Fahrradstraßen erlaubt, das schaffen viele Radfahrer auch ohne E-Bike, und die 30 die sollte man dann als Radfahrer auch fahren können, ohne dass einem die Achse bricht, eine 8 in die Felge gehauen oder der Fahrradanhänger durch die Luft gewirbelt wird.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle,high concreteness,"[2, 2, 1, 2, 1]",1,2
B1679_4,8-9,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1679,"Die Poller gehören so angelegt, dass sich zwei Radfahrer mit Anhänger an der Stelle begegnen können, ohne dass einer warten oder mit geringen Tempo um die viel zu eng stehenden Poller herumkurven muss. Die Abstände von Pollern sollten RECHTWINKLING zur Straßenachse mindestens 1,60m betragen.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/entfernen-der-scharfen-holperkante-im-bereich-der-absperrung-die-stelle,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1680_1,2-3,premise,high concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CD_B,B1680,Mal wieder eine ganz neu gemachte Straße auf der man als Radfahrer zwischen knapp überholenden PKW und parkenden Autos unterwegs ist. Höchste Aufmerksamkeit auf öffnende Autotüren!,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos,high concreteness,"[2, 2, 1, 1, 2]",1,2
B1680_2,4-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1680,Der alternative Radweg am Rhein ist dagegen mit Löchern durchsetzt!,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schutzstreifen-zwischen-parkenden-autos,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1681_1,1-1,premise,low concreteness,intermediate concreteness,high concreteness,low concreteness,intermediate concreteness,CD_B,B1681,Aufstellfläche für Radler auf der Kreuzung ohne Ampel?,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel,intermediate concreteness,"[0, 1, 2, 0, 1]",1,3
B1681_2,2-4,premise,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1681,"Ich versteh den Sinn der Fahrbahnmarkierung für Radler hier nicht ganz. Nutzt man die Wartefläche an der Kreuzung, die wahrscheinlich vor die Autos gesetzt wurde damit man im Blickfeld der Autofahrer ist, gibt es keine Ampel mehr im Sichtfeld des Fahrradfahrers. Man kann nur anhand anderer Verkehrsteilnehmer raten, ob es grün oder rot ist....",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/aufstellflaeche-fuer-radler-auf-der-kreuzung-ohne-ampel,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1682_1,1-1,premise,low concreteness,intermediate concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CD_B,B1682,Zu viele Autos,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos,intermediate concreteness,"[0, 1, 1, 0, 1]",1,2
B1682_2,2-3,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1682,Zu viele Autos fahren durch die komplette Fahrradstraße (also keine Anlieger). Dadurch ist es effektiv keine Fahrradstraße.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1682_3,4-4,mpos,high concreteness,high concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CD_B,B1682,Bitte mehr kontrollieren.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-autos,intermediate concreteness,"[2, 2, 1, 1, 1]",1,2
B1683_1,1-1,premise,intermediate concreteness,high concreteness,intermediate concreteness,low concreteness,high concreteness,CD_B,B1683,Fahrradstellfläche ohne Anschließmöglichkeit,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit,intermediate concreteness,"[1, 2, 1, 0, 2]",1,3
B1683_2,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1683,"Auf der Seite der Straße ist ein Bereich als Fahrradstellfläche ausgezeichnet. Man kann sein Fahrrad dort allerdings nicht anschließen, sodass ich mich nicht traue, mein Fahrrad dort stehen zu lassen. An der Stelle gibt es zwei Verkehrsschilder oder Laternen, die sind aber natürlich meist belegt.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1683_3,5-5,mpos,high concreteness,high concreteness,high concreteness,high concreteness,intermediate concreteness,CD_B,B1683,"Würde man dort ordentliche Anlehnbügel montieren, so würden auch weniger KFZ dort parken.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/fahrradstellflaeche-ohne-anschliessmoeglichkeit,high concreteness,"[2, 2, 2, 2, 1]",0,1
B1684_1,2-7,premise,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1684,"Die Ampel ist als Bedarfsampel geschaltet, d.h. Radfahrer müssen in beiden Richtungen Grün anfordern. Dies ist aus zwei Gründen supoptimal: 1. Die Radfahrer müssen (auch wenn die Ampeln über die Geradeaus-Spur in Richtung Bundesgrenzschutzstraße grün sind) abbremsen, auf Grün warten und verpassen dann häufig die Grünphase der beiden anderen Ampeln, d.h. sie müssen eine zusätzliche Ampelphase abwarten, um die Straße vollständig überqueren zu können. 2. Die Autofahrer fahren bis zur Haltelinie an der B56 vor, warten dort, bis sie rechts abbiegen können und blockieren dabei zumindest teilweise den Radweg über den Rechtsabbieger. Da die Ampel für die Rechtsabbieger hinter dem Radweg steht, sehen die bereits vorgefahrenen Autofahrer nicht, wann diese Ampel auf Rot schaltet, so dass sie im Zweifel genau dann losfahren, um rechts abzubiegen, wenn die Fahrradampel auf Grün schaltet. Im besten Fall kann der Radfahrer dann trotz Grün den Rechtsabbieger nicht überqueren, im schlimmsten Fall kollidiert er mit einem abbiegenden Kfz.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1684_2,8-10,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1684,"Verbesserungsvorschlag: Schaltung der Ampel über den Rechtsabbieger zeitgleich mit den Ampeln über die beiden anderen Spuren. So können Radfahrer bei Grün alle drei Spuren in einem Rutsch überqueren. Die Kfz können, wenn die Fahrradampel rot ist, problemlos rechts abbiegen, da gleichzeitig auch die Fahrbahnampeln der B56 auf Rot geschaltet sind.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/ampelschaltung-rechtsabbiegespur-reinold-hagen-strasse-auf-b56-richtung,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1685_1,2-4,premise,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1685,"Wie so oft wurde hier nicht wirklich bedacht, dass auch Radfahrer links abbiegen wollen. Fährt man am Konrad-Adenauer-Platz auf der St. Augustiner-Straße stadtauswärts gibt es 2 Fußgängerampeln (Höhe Von Sandt-Straße u. Rheindorferstraße), eine merkwürdige Zwitterampel mit unterschiedlichen Streuscheiben (Höhe Rathausstraße), wo man nicht genau weiß, ob man da als Radfahrer eigentlich drüber fahren darf, und dann die Linksabbiegespur an der Combahnstraße, die als Radfahrer über eine Bordsteinkante und zwei stark befahrene Autospuren schlecht zu erreichen ist. Eine vernüftige Lösung fehlt.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/linksabbiegende-radfahrer,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1686_1,1-1,premise,low concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CD_B,B1686,Zu viele parkende Autos,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-parkende-autos,intermediate concreteness,"[0, 1, 1, 1, 1]",0,1
B1686_2,2-5,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1686,"Der Wiesenweg ist im westlichen Teil komplett zugeparkt. Die Autos stehen halb auf dem Gehweg, sodass der Gehweg teilweise zu schmal für Fußgänger mit Gepäck oder Kinderwagen ist. Dann gehen die Leute auf der Fahrbahn. Effektiv ist die Straße nur noch ein Auto breit, es ist deutlich stressiger als nötig.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-parkende-autos,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1686_3,6-6,mpos,intermediate concreteness,intermediate concreteness,high concreteness,intermediate concreteness,intermediate concreteness,CD_B,B1686,"Würde man die ganzen Autos entfernen (oder zumindest mal auf eine Seite begrenzen), ginge es hier deutlich einfacher.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/zu-viele-parkende-autos,intermediate concreteness,"[1, 1, 2, 1, 1]",0,1
B1687_1,1-1,premise,low concreteness,low concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CD_B,B1687,schlechte Radverkehrsführung,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlechte-radverkehrsfuehrung,low concreteness,"[0, 0, 1, 0, 1]",1,2
B1687_2,2-2,premise,intermediate concreteness,high concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CD_B,B1687,"Grundsätzlich finde ich es problematisch und teilweise gefährlich, wenn Fahrradfahrer auf Gehwege geleitet werden.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlechte-radverkehrsfuehrung,intermediate concreteness,"[1, 2, 1, 1, 1]",0,1
B1687_3,3-3,mpos,high concreteness,low concreteness,low concreteness,low concreteness,high concreteness,CD_B,B1687,Fahrradfahrer sind Teil des Verkehrs und sollten gleichberechtigt zum PKW auf der Straße fahren.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/schlechte-radverkehrsfuehrung,intermediate concreteness,"[2, 0, 0, 0, 2]",1,3
B1688_1,1-1,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1688,Einrichtung eines Sicherheitsstreifens für Radfahrer in beide Richtungen,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1688_2,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1688,"Zwischen Röttgen und Ippendorf ist oft sehr viel Verkehr, darunter auch Baustellenfahrzeuge und v.a. Rettungswagen Richtung Uniklinik. Radfahrer werden gerne übersehen/ignoriert. Autofahrer sind genervt vom Stau in Röttgen und der 30er Zone im Katzenloch.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1688_3,5-5,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1688,Ein Sicherheitsstreifen würde den Radfahrern mehr Präsenz verleihen.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1688_4,6-6,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1688,Einen vergleichbaren Streifen gibt es bereits in der Trierer Straße Richtung Ippendorf.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/einrichtung-eines-sicherheitsstreifens-fuer-radfahrer-beide-richtungen,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1689_1,1-1,premise,intermediate concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1689,Viel zu hohe Geschwindigkeit der Autos usw.,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viel-zu-hohe-geschwindigkeit-der-autos-usw,high concreteness,"[1, 2, 1, 2, 2]",1,2
B1689_2,2-4,premise,high concreteness,high concreteness,intermediate concreteness,high concreteness,high concreteness,CD_B,B1689,"Wichtige Verbindungsstrecke zwischen Vilich und Vilich-Müldorf (weiter nach Hangelar bzw. Bonn Innenstadt). Hier fahren PKW häufig viel zu schnell und insbesondere bei Gegenverkehr wird der Sicherheitsabstand zu den Radfahrer*innen unterschritten: viele Autofahrer*innen glauben woll, wenn sie entlang der Markierung fahren, dass sie damit dem Abstand einhalten.... Ich empfinde das oft als sehr unsicher!",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viel-zu-hohe-geschwindigkeit-der-autos-usw,high concreteness,"[2, 2, 1, 2, 2]",0,1
B1689_3,5-5,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1689,Vorschläge: - Regelmäßige Geschwindigkeitskontrollen (50) - Schutzstreifen breiter markieren,https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/viel-zu-hohe-geschwindigkeit-der-autos-usw,high concreteness,"[2, 2, 2, 2, 2]",0,0
B1690_1,2-3,premise,high concreteness,intermediate concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1690,"Die Bushaltestelle befindet sich in unmittelbarer Nähe der Kreuzung so dass PKWs, die von der Friedrich-Ebert-Allee in die Heussallee einbiegen, haltende Busse immer auf der Gegenfahrbahn überholen. Auf dieser Fahrbahn muss man sich als Radfahrer einreihen wenn man von der Heussallee über die Kreuzung in die Genscherallee weiter fahren möchte.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bushaltestelle,high concreteness,"[2, 1, 2, 2, 2]",0,1
B1690_2,4-4,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_B,B1690,"Hier würde helfen 1) ein Grünstreifen in der Mitte der Fahrbahn, so dass PKWs auf den vorgesehenen Spuren bleiben müssen, 2) die Bushaltestelle weiter von der Kreuzung weg verlegen 3) ein Radweg, der von der Heussallee in die Genscherallee führt.",https://www.raddialog.bonn.de/dialoge/bonner-rad-dialog/bushaltestelle,high concreteness,"[2, 2, 2, 2, 2]",0,0
